Settlement Date,Settlement Period,Market Index Data Provider Id,Market Index Volume (MWh),Market Index Price
17/04/2016,30,N2EXMIDP,0,0
17/04/2016,31,APXMIDP ,739.7,28.05
17/04/2016,31,N2EXMIDP,0,0
17/04/2016,32,APXMIDP ,869.3,28.04
17/04/2016,32,N2EXMIDP,0,0
17/04/2016,33,APXMIDP ,794.2,27.97
17/04/2016,33,N2EXMIDP,0,0
17/04/2016,34,APXMIDP ,948.35,28.02
17/04/2016,34,N2EXMIDP,0,0
17/04/2016,35,APXMIDP ,840.8,28.3
17/04/2016,35,N2EXMIDP,0,0
17/04/2016,36,APXMIDP ,785.75,27.34
17/04/2016,36,N2EXMIDP,0,0
17/04/2016,37,APXMIDP ,790.2,28.97
17/04/2016,37,N2EXMIDP,0,0
17/04/2016,38,APXMIDP ,837.1,28.58
17/04/2016,38,N2EXMIDP,0,0
17/04/2016,39,APXMIDP ,816.65,28.61
17/04/2016,39,N2EXMIDP,0,0
17/04/2016,40,APXMIDP ,736.65,29.28
17/04/2016,40,N2EXMIDP,0,0
17/04/2016,41,APXMIDP ,842.75,34.56
17/04/2016,41,N2EXMIDP,0,0
17/04/2016,42,APXMIDP ,892.95,35.32
17/04/2016,42,N2EXMIDP,0,0
17/04/2016,43,APXMIDP ,526.25,32.03
17/04/2016,43,N2EXMIDP,0,0
17/04/2016,44,APXMIDP ,492.9,26.27
17/04/2016,44,N2EXMIDP,0,0
17/04/2016,45,APXMIDP ,1361.85,27.51
17/04/2016,45,N2EXMIDP,0,0
17/04/2016,46,APXMIDP ,1324.3,26.51
17/04/2016,46,N2EXMIDP,0,0
17/04/2016,47,APXMIDP ,609.95,26.28
17/04/2016,47,N2EXMIDP,0,0
17/04/2016,48,APXMIDP ,643.5,26.12
17/04/2016,48,N2EXMIDP,0,0
18/04/2016,1,APXMIDP ,821,25.65
18/04/2016,1,N2EXMIDP,0,0
18/04/2016,2,APXMIDP ,605.35,25.51
18/04/2016,2,N2EXMIDP,0,0
18/04/2016,3,APXMIDP ,569.35,25.7
18/04/2016,3,N2EXMIDP,0,0
18/04/2016,4,APXMIDP ,534.45,26.54
18/04/2016,4,N2EXMIDP,0,0
18/04/2016,5,APXMIDP ,502,25.87
18/04/2016,5,N2EXMIDP,0,0
18/04/2016,6,APXMIDP ,525.25,25.23
18/04/2016,6,N2EXMIDP,0,0
18/04/2016,7,APXMIDP ,483.8,23.03
18/04/2016,7,N2EXMIDP,0,0
18/04/2016,8,APXMIDP ,620.8,23.3
18/04/2016,8,N2EXMIDP,0,0
18/04/2016,9,APXMIDP ,580.9,22.75
18/04/2016,9,N2EXMIDP,0,0
18/04/2016,10,APXMIDP ,643.5,22.55
18/04/2016,10,N2EXMIDP,0,0
18/04/2016,11,APXMIDP ,613.65,23.47
18/04/2016,11,N2EXMIDP,0,0
18/04/2016,12,APXMIDP ,732,23.49
18/04/2016,12,N2EXMIDP,0,0
18/04/2016,13,APXMIDP ,1083.75,24.52
18/04/2016,13,N2EXMIDP,0,0
18/04/2016,14,APXMIDP ,1473.75,25.92
18/04/2016,14,N2EXMIDP,0,0
18/04/2016,15,APXMIDP ,561.95,33.56
18/04/2016,15,N2EXMIDP,0,0
18/04/2016,16,APXMIDP ,649.85,32.43
18/04/2016,16,N2EXMIDP,0,0
18/04/2016,17,APXMIDP ,677.85,31.95
18/04/2016,17,N2EXMIDP,0,0
18/04/2016,18,APXMIDP ,583.55,32.04
18/04/2016,18,N2EXMIDP,0,0
18/04/2016,19,APXMIDP ,656.6,32.28
18/04/2016,19,N2EXMIDP,0,0
18/04/2016,20,APXMIDP ,825.1,30.79
18/04/2016,20,N2EXMIDP,0,0
18/04/2016,21,APXMIDP ,1052.5,29.43
18/04/2016,21,N2EXMIDP,0,0
18/04/2016,22,APXMIDP ,1129.95,28.86
18/04/2016,22,N2EXMIDP,0,0
18/04/2016,23,APXMIDP ,1285.8,26.65
18/04/2016,23,N2EXMIDP,0,0
18/04/2016,24,APXMIDP ,1378.15,26.78
18/04/2016,24,N2EXMIDP,0,0
18/04/2016,25,APXMIDP ,1399.95,26.84
18/04/2016,25,N2EXMIDP,0,0
18/04/2016,26,APXMIDP ,1324.05,26.79
18/04/2016,26,N2EXMIDP,0,0
18/04/2016,27,APXMIDP ,1219.2,26.22
18/04/2016,27,N2EXMIDP,0,0
18/04/2016,28,APXMIDP ,1262.8,26.14
18/04/2016,28,N2EXMIDP,0,0
18/04/2016,29,APXMIDP ,1243.45,26.21
18/04/2016,29,N2EXMIDP,0,0
18/04/2016,30,APXMIDP ,1273.7,26.14
18/04/2016,30,N2EXMIDP,0,0
18/04/2016,31,APXMIDP ,893.55,28.58
18/04/2016,31,N2EXMIDP,0,0
18/04/2016,32,APXMIDP ,850.25,28.88
18/04/2016,32,N2EXMIDP,0,0
18/04/2016,33,APXMIDP ,1175.5,29.05
18/04/2016,33,N2EXMIDP,0,0
18/04/2016,34,APXMIDP ,930.55,33.61
18/04/2016,34,N2EXMIDP,0,0
18/04/2016,35,APXMIDP ,700.45,34.79
18/04/2016,35,N2EXMIDP,0,0
18/04/2016,36,APXMIDP ,709.9,34.39
18/04/2016,36,N2EXMIDP,0,0
18/04/2016,37,APXMIDP ,724.55,35.8
18/04/2016,37,N2EXMIDP,0,0
18/04/2016,38,APXMIDP ,734.4,35.72
18/04/2016,38,N2EXMIDP,0,0
18/04/2016,39,APXMIDP ,984.5,34.62
18/04/2016,39,N2EXMIDP,0,0
18/04/2016,40,APXMIDP ,961.9,36.55
18/04/2016,40,N2EXMIDP,0,0
18/04/2016,41,APXMIDP ,802.3,41.91
18/04/2016,41,N2EXMIDP,0,0
18/04/2016,42,APXMIDP ,870.6,46.65
18/04/2016,42,N2EXMIDP,0,0
18/04/2016,43,APXMIDP ,508.8,47.82
18/04/2016,43,N2EXMIDP,0,0
18/04/2016,44,APXMIDP ,915.95,29.17
18/04/2016,44,N2EXMIDP,0,0
18/04/2016,45,APXMIDP ,1054.5,28.01
18/04/2016,45,N2EXMIDP,0,0
18/04/2016,46,APXMIDP ,922.9,26.23
18/04/2016,46,N2EXMIDP,0,0
18/04/2016,47,APXMIDP ,821.45,26.35
18/04/2016,47,N2EXMIDP,0,0
18/04/2016,48,APXMIDP ,230.5,23.07
18/04/2016,48,N2EXMIDP,0,0
19/04/2016,1,APXMIDP ,219.65,22.59
19/04/2016,1,N2EXMIDP,0,0
19/04/2016,2,APXMIDP ,317.5,19.55
19/04/2016,2,N2EXMIDP,0,0
19/04/2016,3,APXMIDP ,229.1,20.95
19/04/2016,3,N2EXMIDP,0,0
19/04/2016,4,APXMIDP ,308,23.63
19/04/2016,4,N2EXMIDP,0,0
19/04/2016,5,APXMIDP ,360.75,24.15
19/04/2016,5,N2EXMIDP,0,0
19/04/2016,6,APXMIDP ,272.75,23.23
19/04/2016,6,N2EXMIDP,0,0
19/04/2016,7,APXMIDP ,279.65,23.9
19/04/2016,7,N2EXMIDP,0,0
19/04/2016,8,APXMIDP ,224.45,23.36
19/04/2016,8,N2EXMIDP,0,0
19/04/2016,9,APXMIDP ,221.3,23.25
19/04/2016,9,N2EXMIDP,0,0
19/04/2016,10,APXMIDP ,254.35,23.16
19/04/2016,10,N2EXMIDP,0,0
19/04/2016,11,APXMIDP ,282.9,22.34
19/04/2016,11,N2EXMIDP,0,0
19/04/2016,12,APXMIDP ,576.9,22.54
19/04/2016,12,N2EXMIDP,0,0
19/04/2016,13,APXMIDP ,459.65,25.81
19/04/2016,13,N2EXMIDP,0,0
19/04/2016,14,APXMIDP ,646,27.68
19/04/2016,14,N2EXMIDP,0,0
19/04/2016,15,APXMIDP ,586.4,40.03
19/04/2016,15,N2EXMIDP,0,0
19/04/2016,16,APXMIDP ,553.25,44.09
19/04/2016,16,N2EXMIDP,0,0
19/04/2016,17,APXMIDP ,491,52.89
19/04/2016,17,N2EXMIDP,0,0
19/04/2016,18,APXMIDP ,518.5,51.66
19/04/2016,18,N2EXMIDP,0,0
19/04/2016,19,APXMIDP ,463.1,56.93
19/04/2016,19,N2EXMIDP,0,0
19/04/2016,20,APXMIDP ,542.6,53.5
19/04/2016,20,N2EXMIDP,0,0
19/04/2016,21,APXMIDP ,789.6,38.76
19/04/2016,21,N2EXMIDP,0,0
19/04/2016,22,APXMIDP ,740.6,37.02
19/04/2016,22,N2EXMIDP,0,0
19/04/2016,23,APXMIDP ,884.75,28.93
19/04/2016,23,N2EXMIDP,0,0
19/04/2016,24,APXMIDP ,878.9,28.69
19/04/2016,24,N2EXMIDP,0,0
19/04/2016,25,APXMIDP ,831.3,28.66
19/04/2016,25,N2EXMIDP,0,0
19/04/2016,26,APXMIDP ,851.25,28.62
19/04/2016,26,N2EXMIDP,0,0
19/04/2016,27,APXMIDP ,867.7,28.75
19/04/2016,27,N2EXMIDP,0,0
19/04/2016,28,APXMIDP ,807.9,28.59
19/04/2016,28,N2EXMIDP,0,0
19/04/2016,29,APXMIDP ,865.8,28.5
19/04/2016,29,N2EXMIDP,0,0
19/04/2016,30,APXMIDP ,851.75,28.49
19/04/2016,30,N2EXMIDP,0,0
19/04/2016,31,APXMIDP ,794.5,32.04
19/04/2016,31,N2EXMIDP,0,0
19/04/2016,32,APXMIDP ,661.5,34.5
19/04/2016,32,N2EXMIDP,0,0
19/04/2016,33,APXMIDP ,568.3,36.75
19/04/2016,33,N2EXMIDP,0,0
19/04/2016,34,APXMIDP ,507.65,44.48
19/04/2016,34,N2EXMIDP,0,0
19/04/2016,35,APXMIDP ,661.35,51.43
19/04/2016,35,N2EXMIDP,0,0
19/04/2016,36,APXMIDP ,595.8,53.21
19/04/2016,36,N2EXMIDP,0,0
19/04/2016,37,APXMIDP ,637.6,50.88
19/04/2016,37,N2EXMIDP,0,0
19/04/2016,38,APXMIDP ,672,49.17
19/04/2016,38,N2EXMIDP,0,0
19/04/2016,39,APXMIDP ,649.15,47.92
19/04/2016,39,N2EXMIDP,0,0
19/04/2016,40,APXMIDP ,849.6,44.73
19/04/2016,40,N2EXMIDP,0,0
19/04/2016,41,APXMIDP ,736.7,48.46
19/04/2016,41,N2EXMIDP,0,0
19/04/2016,42,APXMIDP ,656.7,52.51
19/04/2016,42,N2EXMIDP,0,0
19/04/2016,43,APXMIDP ,586.7,47.67
19/04/2016,43,N2EXMIDP,0,0
19/04/2016,44,APXMIDP ,648.95,38.46
19/04/2016,44,N2EXMIDP,0,0
19/04/2016,45,APXMIDP ,1225,34.74
19/04/2016,45,N2EXMIDP,0,0
19/04/2016,46,APXMIDP ,1013.5,34.28
19/04/2016,46,N2EXMIDP,0,0
19/04/2016,47,APXMIDP ,493.45,23.99
19/04/2016,47,N2EXMIDP,0,0
19/04/2016,48,APXMIDP ,329.15,22.5
19/04/2016,48,N2EXMIDP,0,0
20/04/2016,1,APXMIDP ,259.5,16.8
20/04/2016,1,N2EXMIDP,0,0
20/04/2016,2,APXMIDP ,150.45,15.7
20/04/2016,2,N2EXMIDP,0,0
20/04/2016,3,APXMIDP ,111.9,28.72
20/04/2016,3,N2EXMIDP,0,0
20/04/2016,4,APXMIDP ,147.4,30.88
20/04/2016,4,N2EXMIDP,0,0
20/04/2016,5,APXMIDP ,190.95,29.16
20/04/2016,5,N2EXMIDP,0,0
20/04/2016,6,APXMIDP ,211,28.52
20/04/2016,6,N2EXMIDP,0,0
20/04/2016,7,APXMIDP ,257.8,29.95
20/04/2016,7,N2EXMIDP,0,0
20/04/2016,8,APXMIDP ,216.9,27.62
20/04/2016,8,N2EXMIDP,0,0
20/04/2016,9,APXMIDP ,339.1,27.66
20/04/2016,9,N2EXMIDP,0,0
20/04/2016,10,APXMIDP ,227.2,27.49
20/04/2016,10,N2EXMIDP,0,0
20/04/2016,11,APXMIDP ,174.8,26.55
20/04/2016,11,N2EXMIDP,0,0
20/04/2016,12,APXMIDP ,202.75,27.08
20/04/2016,12,N2EXMIDP,0,0
20/04/2016,13,APXMIDP ,265.1,28.17
20/04/2016,13,N2EXMIDP,0,0
20/04/2016,14,APXMIDP ,770.2,28.3
20/04/2016,14,N2EXMIDP,0,0
20/04/2016,15,APXMIDP ,429.75,37.37
20/04/2016,15,N2EXMIDP,0,0
20/04/2016,16,APXMIDP ,466.75,65.33
20/04/2016,16,N2EXMIDP,0,0
20/04/2016,17,APXMIDP ,456.5,53.72
20/04/2016,17,N2EXMIDP,0,0
20/04/2016,18,APXMIDP ,556.1,42.36
20/04/2016,18,N2EXMIDP,0,0
20/04/2016,19,APXMIDP ,349.5,35.58
20/04/2016,19,N2EXMIDP,0,0
20/04/2016,20,APXMIDP ,594.75,29.15
20/04/2016,20,N2EXMIDP,0,0
20/04/2016,21,APXMIDP ,739.15,28.95
20/04/2016,21,N2EXMIDP,0,0
20/04/2016,22,APXMIDP ,879.3,27.76
20/04/2016,22,N2EXMIDP,0,0
20/04/2016,23,APXMIDP ,949.7,26.18
20/04/2016,23,N2EXMIDP,0,0
20/04/2016,24,APXMIDP ,1015.7,26.05
20/04/2016,24,N2EXMIDP,0,0
20/04/2016,25,APXMIDP ,959.7,26.05
20/04/2016,25,N2EXMIDP,0,0
20/04/2016,26,APXMIDP ,970.35,25.95
20/04/2016,26,N2EXMIDP,0,0
20/04/2016,27,APXMIDP ,1002.05,25.92
20/04/2016,27,N2EXMIDP,0,0
20/04/2016,28,APXMIDP ,1014.5,25.91
20/04/2016,28,N2EXMIDP,0,0
20/04/2016,29,APXMIDP ,1071.45,25.64
20/04/2016,29,N2EXMIDP,0,0
20/04/2016,30,APXMIDP ,1076.85,25.61
20/04/2016,30,N2EXMIDP,0,0
20/04/2016,31,APXMIDP ,944.6,26.91
20/04/2016,31,N2EXMIDP,0,0
20/04/2016,32,APXMIDP ,683.7,27.91
20/04/2016,32,N2EXMIDP,0,0
20/04/2016,33,APXMIDP ,646.25,27.87
20/04/2016,33,N2EXMIDP,0,0
20/04/2016,34,APXMIDP ,873.55,28.47
20/04/2016,34,N2EXMIDP,0,0
20/04/2016,35,APXMIDP ,743.5,33.23
20/04/2016,35,N2EXMIDP,0,0
20/04/2016,36,APXMIDP ,737.5,34.17
20/04/2016,36,N2EXMIDP,0,0
20/04/2016,37,APXMIDP ,792.85,39.18
20/04/2016,37,N2EXMIDP,0,0
20/04/2016,38,APXMIDP ,906.95,40.49
20/04/2016,38,N2EXMIDP,0,0
20/04/2016,39,APXMIDP ,602.25,44.89
20/04/2016,39,N2EXMIDP,0,0
20/04/2016,40,APXMIDP ,566.85,44.38
20/04/2016,40,N2EXMIDP,0,0
20/04/2016,41,APXMIDP ,594.5,44.84
20/04/2016,41,N2EXMIDP,0,0
20/04/2016,42,APXMIDP ,697.3,56.58
20/04/2016,42,N2EXMIDP,0,0
20/04/2016,43,APXMIDP ,503.7,49.42
20/04/2016,43,N2EXMIDP,0,0
20/04/2016,44,APXMIDP ,526.55,29.26
20/04/2016,44,N2EXMIDP,0,0
20/04/2016,45,APXMIDP ,658.1,29.04
20/04/2016,45,N2EXMIDP,0,0
20/04/2016,46,APXMIDP ,826.45,30.33
20/04/2016,46,N2EXMIDP,0,0
20/04/2016,47,APXMIDP ,733.5,27.12
20/04/2016,47,N2EXMIDP,0,0
20/04/2016,48,APXMIDP ,464.5,26.51
20/04/2016,48,N2EXMIDP,0,0
21/04/2016,1,APXMIDP ,299.3,26.99
21/04/2016,1,N2EXMIDP,0,0
21/04/2016,2,APXMIDP ,226.85,26.37
21/04/2016,2,N2EXMIDP,0,0
21/04/2016,3,APXMIDP ,256.3,26.23
21/04/2016,3,N2EXMIDP,0,0
21/04/2016,4,APXMIDP ,234,26.49
21/04/2016,4,N2EXMIDP,0,0
21/04/2016,5,APXMIDP ,288.6,26.61
21/04/2016,5,N2EXMIDP,0,0
21/04/2016,6,APXMIDP ,229.4,26.44
21/04/2016,6,N2EXMIDP,0,0
21/04/2016,7,APXMIDP ,210,27.44
21/04/2016,7,N2EXMIDP,0,0
21/04/2016,8,APXMIDP ,250.15,27.5
21/04/2016,8,N2EXMIDP,0,0
21/04/2016,9,APXMIDP ,324.45,27.37
21/04/2016,9,N2EXMIDP,0,0
21/04/2016,10,APXMIDP ,228.45,27.23
21/04/2016,10,N2EXMIDP,0,0
21/04/2016,11,APXMIDP ,267,29.07
21/04/2016,11,N2EXMIDP,0,0
21/04/2016,12,APXMIDP ,321,29.06
21/04/2016,12,N2EXMIDP,0,0
21/04/2016,13,APXMIDP ,441.05,29.36
21/04/2016,13,N2EXMIDP,0,0
21/04/2016,14,APXMIDP ,851.1,29.76
21/04/2016,14,N2EXMIDP,0,0
21/04/2016,15,APXMIDP ,535,41.61
21/04/2016,15,N2EXMIDP,0,0
21/04/2016,16,APXMIDP ,774.8,53.66
21/04/2016,16,N2EXMIDP,0,0
21/04/2016,17,APXMIDP ,628.75,52.17
21/04/2016,17,N2EXMIDP,0,0
21/04/2016,18,APXMIDP ,521.45,42.63
21/04/2016,18,N2EXMIDP,0,0
21/04/2016,19,APXMIDP ,564.35,38.69
21/04/2016,19,N2EXMIDP,0,0
21/04/2016,20,APXMIDP ,639.3,38.15
21/04/2016,20,N2EXMIDP,0,0
21/04/2016,21,APXMIDP ,466.6,37.8
21/04/2016,21,N2EXMIDP,0,0
21/04/2016,22,APXMIDP ,435.6,38.51
21/04/2016,22,N2EXMIDP,0,0
21/04/2016,23,APXMIDP ,805.1,27.53
21/04/2016,23,N2EXMIDP,0,0
21/04/2016,24,APXMIDP ,874.6,27.96
21/04/2016,24,N2EXMIDP,0,0
21/04/2016,25,APXMIDP ,881.7,27.85
21/04/2016,25,N2EXMIDP,0,0
21/04/2016,26,APXMIDP ,845.6,27.43
21/04/2016,26,N2EXMIDP,0,0
21/04/2016,27,APXMIDP ,997.7,27.15
21/04/2016,27,N2EXMIDP,0,0
21/04/2016,28,APXMIDP ,994.4,27.09
21/04/2016,28,N2EXMIDP,0,0
21/04/2016,29,APXMIDP ,1098.45,26.96
21/04/2016,29,N2EXMIDP,0,0
21/04/2016,30,APXMIDP ,1167.2,26.84
21/04/2016,30,N2EXMIDP,0,0
21/04/2016,31,APXMIDP ,546.2,26.24
21/04/2016,31,N2EXMIDP,0,0
21/04/2016,32,APXMIDP ,648.5,26.04
21/04/2016,32,N2EXMIDP,0,0
21/04/2016,33,APXMIDP ,671.85,25.22
21/04/2016,33,N2EXMIDP,0,0
21/04/2016,34,APXMIDP ,458.4,28.39
21/04/2016,34,N2EXMIDP,0,0
21/04/2016,35,APXMIDP ,386.45,37.26
21/04/2016,35,N2EXMIDP,0,0
21/04/2016,36,APXMIDP ,473.2,36.65
21/04/2016,36,N2EXMIDP,0,0
21/04/2016,37,APXMIDP ,534.85,41.12
21/04/2016,37,N2EXMIDP,0,0
21/04/2016,38,APXMIDP ,785.45,42.58
21/04/2016,38,N2EXMIDP,0,0
21/04/2016,39,APXMIDP ,962.55,39.69
21/04/2016,39,N2EXMIDP,0,0
21/04/2016,40,APXMIDP ,871.75,39.19
21/04/2016,40,N2EXMIDP,0,0
21/04/2016,41,APXMIDP ,836.9,39.59
21/04/2016,41,N2EXMIDP,0,0
21/04/2016,42,APXMIDP ,839.85,47.96
21/04/2016,42,N2EXMIDP,0,0
21/04/2016,43,APXMIDP ,1013.6,42.61
21/04/2016,43,N2EXMIDP,0,0
21/04/2016,44,APXMIDP ,1001.85,31.3
21/04/2016,44,N2EXMIDP,0,0
21/04/2016,45,APXMIDP ,758.55,30.09
21/04/2016,45,N2EXMIDP,0,0
21/04/2016,46,APXMIDP ,861.7,28.68
21/04/2016,46,N2EXMIDP,0,0
21/04/2016,47,APXMIDP ,625.5,27.77
21/04/2016,47,N2EXMIDP,0,0
21/04/2016,48,APXMIDP ,252.6,25.43
21/04/2016,48,N2EXMIDP,0,0
22/04/2016,1,APXMIDP ,400.5,26.94
22/04/2016,1,N2EXMIDP,0,0
22/04/2016,2,APXMIDP ,201.1,26.45
22/04/2016,2,N2EXMIDP,0,0
22/04/2016,3,APXMIDP ,305.95,27.16
22/04/2016,3,N2EXMIDP,0,0
22/04/2016,4,APXMIDP ,310.05,27.16
22/04/2016,4,N2EXMIDP,0,0
22/04/2016,5,APXMIDP ,349.65,27.29
22/04/2016,5,N2EXMIDP,0,0
22/04/2016,6,APXMIDP ,392.45,27.08
22/04/2016,6,N2EXMIDP,0,0
22/04/2016,7,APXMIDP ,251.3,26.44
22/04/2016,7,N2EXMIDP,0,0
22/04/2016,8,APXMIDP ,179.9,26.54
22/04/2016,8,N2EXMIDP,0,0
22/04/2016,9,APXMIDP ,146.5,26.9
22/04/2016,9,N2EXMIDP,0,0
22/04/2016,10,APXMIDP ,140.5,27.63
22/04/2016,10,N2EXMIDP,0,0
22/04/2016,11,APXMIDP ,270.85,28.68
22/04/2016,11,N2EXMIDP,0,0
22/04/2016,12,APXMIDP ,370,29.93
22/04/2016,12,N2EXMIDP,0,0
22/04/2016,13,APXMIDP ,438.8,29.11
22/04/2016,13,N2EXMIDP,0,0
22/04/2016,14,APXMIDP ,901.25,30.44
22/04/2016,14,N2EXMIDP,0,0
22/04/2016,15,APXMIDP ,597.5,36.02
22/04/2016,15,N2EXMIDP,0,0
22/04/2016,16,APXMIDP ,590.45,44.34
22/04/2016,16,N2EXMIDP,0,0
22/04/2016,17,APXMIDP ,566.5,45.95
22/04/2016,17,N2EXMIDP,0,0
22/04/2016,18,APXMIDP ,595.8,44.11
22/04/2016,18,N2EXMIDP,0,0
22/04/2016,19,APXMIDP ,536,47.16
22/04/2016,19,N2EXMIDP,0,0
22/04/2016,20,APXMIDP ,477.75,47.38
22/04/2016,20,N2EXMIDP,0,0
22/04/2016,21,APXMIDP ,558.25,49.72
22/04/2016,21,N2EXMIDP,0,0
22/04/2016,22,APXMIDP ,508.1,51.26
22/04/2016,22,N2EXMIDP,0,0
22/04/2016,23,APXMIDP ,561.45,52.08
22/04/2016,23,N2EXMIDP,0,0
22/04/2016,24,APXMIDP ,529.7,53.37
22/04/2016,24,N2EXMIDP,0,0
22/04/2016,25,APXMIDP ,729.2,58.07
22/04/2016,25,N2EXMIDP,0,0
22/04/2016,26,APXMIDP ,684.7,56.13
22/04/2016,26,N2EXMIDP,0,0
22/04/2016,27,APXMIDP ,775.45,45.45
22/04/2016,27,N2EXMIDP,0,0
22/04/2016,28,APXMIDP ,682.2,42.16
22/04/2016,28,N2EXMIDP,0,0
22/04/2016,29,APXMIDP ,814,37.81
22/04/2016,29,N2EXMIDP,0,0
22/04/2016,30,APXMIDP ,1049,34.96
22/04/2016,30,N2EXMIDP,0,0
22/04/2016,31,APXMIDP ,866,33.06
22/04/2016,31,N2EXMIDP,0,0
22/04/2016,32,APXMIDP ,936.4,33.23
22/04/2016,32,N2EXMIDP,0,0
22/04/2016,33,APXMIDP ,763.2,37.25
22/04/2016,33,N2EXMIDP,0,0
22/04/2016,34,APXMIDP ,859.6,44.44
22/04/2016,34,N2EXMIDP,0,0
22/04/2016,35,APXMIDP ,1171.6,53.09
22/04/2016,35,N2EXMIDP,0,0
22/04/2016,36,APXMIDP ,1137.1,57.71
22/04/2016,36,N2EXMIDP,0,0
22/04/2016,37,APXMIDP ,1265.1,60.34
22/04/2016,37,N2EXMIDP,0,0
22/04/2016,38,APXMIDP ,1196.4,55
22/04/2016,38,N2EXMIDP,0,0
22/04/2016,39,APXMIDP ,799.35,61.15
22/04/2016,39,N2EXMIDP,0,0
22/04/2016,40,APXMIDP ,754.2,56.32
22/04/2016,40,N2EXMIDP,0,0
22/04/2016,41,APXMIDP ,810.7,58.62
22/04/2016,41,N2EXMIDP,0,0
22/04/2016,42,APXMIDP ,769.8,58.53
22/04/2016,42,N2EXMIDP,0,0
22/04/2016,43,APXMIDP ,601.75,43.96
22/04/2016,43,N2EXMIDP,0,0
22/04/2016,44,APXMIDP ,536.45,33.19
22/04/2016,44,N2EXMIDP,0,0
22/04/2016,45,APXMIDP ,638.55,31.63
22/04/2016,45,N2EXMIDP,0,0
22/04/2016,46,APXMIDP ,349.7,34.77
22/04/2016,46,N2EXMIDP,0,0
22/04/2016,47,APXMIDP ,798,36.6
22/04/2016,47,N2EXMIDP,0,0
22/04/2016,48,APXMIDP ,340.45,33.83
22/04/2016,48,N2EXMIDP,0,0
23/04/2016,1,APXMIDP ,272.1,34.76
23/04/2016,1,N2EXMIDP,0,0
23/04/2016,2,APXMIDP ,282.15,33.7
23/04/2016,2,N2EXMIDP,0,0
23/04/2016,3,APXMIDP ,259,34.25
23/04/2016,3,N2EXMIDP,0,0
23/04/2016,4,APXMIDP ,430.5,38.56
23/04/2016,4,N2EXMIDP,0,0
23/04/2016,5,APXMIDP ,272.15,35.91
23/04/2016,5,N2EXMIDP,0,0
23/04/2016,6,APXMIDP ,354.85,33.59
23/04/2016,6,N2EXMIDP,0,0
23/04/2016,7,APXMIDP ,230.2,33.16
23/04/2016,7,N2EXMIDP,0,0
23/04/2016,8,APXMIDP ,174.15,30.68
23/04/2016,8,N2EXMIDP,0,0
23/04/2016,9,APXMIDP ,125.6,32.14
23/04/2016,9,N2EXMIDP,0,0
23/04/2016,10,APXMIDP ,268.9,29.28
23/04/2016,10,N2EXMIDP,0,0
23/04/2016,11,APXMIDP ,99.6,30.7
23/04/2016,11,N2EXMIDP,0,0
23/04/2016,12,APXMIDP ,245.45,29.26
23/04/2016,12,N2EXMIDP,0,0
23/04/2016,13,APXMIDP ,412.4,29.75
23/04/2016,13,N2EXMIDP,0,0
23/04/2016,14,APXMIDP ,562.5,29.27
23/04/2016,14,N2EXMIDP,0,0
23/04/2016,15,APXMIDP ,555.5,29.4
23/04/2016,15,N2EXMIDP,0,0
23/04/2016,16,APXMIDP ,417.1,28.02
23/04/2016,16,N2EXMIDP,0,0
23/04/2016,17,APXMIDP ,502.35,31.43
23/04/2016,17,N2EXMIDP,0,0
23/04/2016,18,APXMIDP ,437.9,32.44
23/04/2016,18,N2EXMIDP,0,0
23/04/2016,19,APXMIDP ,505.2,30.06
23/04/2016,19,N2EXMIDP,0,0
23/04/2016,20,APXMIDP ,588.35,30.37
23/04/2016,20,N2EXMIDP,0,0
23/04/2016,21,APXMIDP ,622.15,28.96
23/04/2016,21,N2EXMIDP,0,0
23/04/2016,22,APXMIDP ,766.55,28.86
23/04/2016,22,N2EXMIDP,0,0
23/04/2016,23,APXMIDP ,725.1,27.52
23/04/2016,23,N2EXMIDP,0,0
23/04/2016,24,APXMIDP ,739.2,27.65
23/04/2016,24,N2EXMIDP,0,0
23/04/2016,25,APXMIDP ,950.8,27.19
23/04/2016,25,N2EXMIDP,0,0
23/04/2016,26,APXMIDP ,927.25,26.74
23/04/2016,26,N2EXMIDP,0,0
23/04/2016,27,APXMIDP ,743.15,25.92
23/04/2016,27,N2EXMIDP,0,0
23/04/2016,28,APXMIDP ,608.65,24.79
23/04/2016,28,N2EXMIDP,0,0
23/04/2016,29,APXMIDP ,777.4,23.21
23/04/2016,29,N2EXMIDP,0,0
23/04/2016,30,APXMIDP ,870,25.14
23/04/2016,30,N2EXMIDP,0,0
23/04/2016,31,APXMIDP ,855.95,24.46
23/04/2016,31,N2EXMIDP,0,0
23/04/2016,32,APXMIDP ,840.3,24.63
23/04/2016,32,N2EXMIDP,0,0
23/04/2016,33,APXMIDP ,935.5,24.99
23/04/2016,33,N2EXMIDP,0,0
23/04/2016,34,APXMIDP ,1165.1,26.34
23/04/2016,34,N2EXMIDP,0,0
23/04/2016,35,APXMIDP ,626.25,30.25
23/04/2016,35,N2EXMIDP,0,0
23/04/2016,36,APXMIDP ,689.4,30.57
23/04/2016,36,N2EXMIDP,0,0
23/04/2016,37,APXMIDP ,508.15,32
23/04/2016,37,N2EXMIDP,0,0
23/04/2016,38,APXMIDP ,648.1,35.12
23/04/2016,38,N2EXMIDP,0,0
23/04/2016,39,APXMIDP ,463.4,43.12
