Settlement Date,Settlement Period,System Sell Price(GBP/MWh),System Buy Price(GBP/MWh),Net Imbalance Volume(MWh)
2019-01-15,20,80,80,7.53
2019-01-15,21,84,84,371.221
2019-01-15,22,80,80,129
2019-01-15,23,80,80,66.577
2019-01-15,24,80,80,9.879
2019-01-15,25,49,49,-38.515
2019-01-15,26,49,49,-86.236
2019-01-15,27,49,49,-41.593
2019-01-15,28,49,49,-46.667
2019-01-15,29,48.98,48.98,-133.568
2019-01-15,30,48.98,48.98,-314.887
2019-01-15,31,48.94,48.94,-603.998
2019-01-15,32,49,49,-8.083
2019-01-15,33,49,49,-162.409
2019-01-15,34,49,49,-97.715
2019-01-15,35,80,80,69.877
2019-01-15,36,80,80,84.432
2019-01-15,37,83,83,139.639
2019-01-15,38,49,49,-216.016
2019-01-15,39,79.5,79.5,53.341
2019-01-15,40,78,78,412.68
2019-01-15,41,73.5,73.5,62.424
2019-01-15,42,48.48,48.48,-87.004
2019-01-15,43,46,46,-209.735
2019-01-15,44,46,46,-633.358
2019-01-15,45,46.2,46.2,-607.366
2019-01-15,46,28.5,28.5,-478.609
2019-01-15,47,69.45,69.45,115.267
2019-01-15,48,17.5,17.5,-373.727
2019-01-16,1,25,25,-554.778
2019-01-16,2,47.08,47.08,-336.567
2019-01-16,3,45.09,45.09,-263.655
2019-01-16,4,46.77,46.77,-248.076
2019-01-16,5,46.21,46.21,-56.205
2019-01-16,6,68.5,68.5,80.496
2019-01-16,7,68.5,68.5,26.272
2019-01-16,8,40.15,40.15,-113.264
2019-01-16,9,43,43,-71.65
2019-01-16,10,43.25,43.25,-91.54
2019-01-16,11,69.7,69.7,103.892
2019-01-16,12,69.7,69.7,26.645
2019-01-16,13,74,74,253.825
2019-01-16,14,43.5,43.5,-383.141
2019-01-16,15,46,46,-388.085
2019-01-16,16,29,29,-219.481
2019-01-16,17,46,46,-210.041
2019-01-16,18,48.5,48.5,-103.42
2019-01-16,19,48.48,48.48,-150.265
2019-01-16,20,96,96,96.506
2019-01-16,21,32.6,32.6,147.5
2019-01-16,22,94,94,188.433
2019-01-16,23,46,46,-84.642
2019-01-16,24,48.55,48.55,-244.772
2019-01-16,25,49,49,-152.029
2019-01-16,26,75,75,106.066
2019-01-16,27,75,75,180.592
2019-01-16,28,75,75,181.092
2019-01-16,29,75,75,262.488
2019-01-16,30,87.5,87.5,326.234
2019-01-16,31,48.61,48.61,-294.427
2019-01-16,32,49.57,49.57,-18.432
2019-01-16,33,49.55,49.55,-243.514
2019-01-16,34,87.5,87.5,353.306
2019-01-16,35,87.5,87.5,626.707
2019-01-16,36,87.5,87.5,475.967
2019-01-16,37,87.5,87.5,463.087
2019-01-16,38,87.5,87.5,740.583
2019-01-16,39,87.5,87.5,641.799
2019-01-16,40,80,80,409.096
2019-01-16,41,78.44,78.44,338.06
2019-01-16,42,74.5,74.5,227.767
2019-01-16,43,74.5,74.5,113.354
2019-01-16,44,28.5,28.5,-130.948
2019-01-16,45,48.65,48.65,-10.815
2019-01-16,46,28.5,28.5,-236.203
2019-01-16,47,28.5,28.5,-288.06
2019-01-16,48,38.2,38.2,-294.63
2019-01-17,1,38.644,38.644,-385.535
2019-01-17,2,46.66,46.66,-173.785
2019-01-17,3,45.33,45.33,-171.434
2019-01-17,4,68.75,68.75,109.249
2019-01-17,5,68.9,68.9,263.525
2019-01-17,6,68.25,68.25,185.8
2019-01-17,7,40.32,40.32,-170.776
2019-01-17,8,16.5,16.5,-625.146
2019-01-17,9,45.25,45.25,-382.825
2019-01-17,10,54,54,-278.926
2019-01-17,11,44.92,44.92,-56.972
2019-01-17,12,28.5,28.5,-344.005
2019-01-17,13,46.52,46.52,-204.44
2019-01-17,14,40,40,-808.914
2019-01-17,15,49,49,-18.654
2019-01-17,16,65.53002,65.53002,402.254
2019-01-17,17,65.5,65.5,248.561
2019-01-17,18,65.5,65.5,269.094
2019-01-17,19,90,90,274.463
2019-01-17,20,68.14896,68.14896,173.205
2019-01-17,21,46.85,46.85,-405.419
2019-01-17,22,46.6,46.6,-611.034
2019-01-17,23,45,45,-596.743
2019-01-17,24,40.5,40.5,-718.553
2019-01-17,25,47,47,-456.847
2019-01-17,26,48.25,48.25,-201.174
2019-01-17,27,47,47,-628.053
2019-01-17,28,48.15,48.15,-351.436
2019-01-17,29,47.44,47.44,-349.891
2019-01-17,30,48.25,48.25,-324.393
2019-01-17,31,49.1,49.1,-556.796
2019-01-17,32,50,50,-305.68
2019-01-17,33,49.15,49.15,-566.074
2019-01-17,34,49.7,49.7,-282.592
2019-01-17,35,50,50,-161.523
2019-01-17,36,48.27,48.27,-170.099
2019-01-17,37,90.7,90.7,315.274
2019-01-17,38,87.5,87.5,31.7
2019-01-17,39,49.15,49.15,-224.228
2019-01-17,40,45.4,45.4,-377.942
2019-01-17,41,49.15,49.15,-381.64
2019-01-17,42,49,49,-417.163
2019-01-17,43,50,50,-64.202
2019-01-17,44,72.68,72.68,127.111
2019-01-17,45,72.68,72.68,88.302
2019-01-17,46,48.5,48.5,-107.709
2019-01-17,47,50,50,-19.04
2019-01-17,48,48.5,48.5,-142.039
2019-01-18,1,48.5,48.5,-62.944
2019-01-18,2,48,48,-67.177
2019-01-18,3,48.5,48.5,-68.085
2019-01-18,4,48,48,-209.276
2019-01-18,5,48.97102,48.97102,-87.236
2019-01-18,6,48,48,-199.306
2019-01-18,7,43.3,43.3,-82.033
2019-01-18,8,43.3,43.3,-282.175
2019-01-18,9,43.3,43.3,-135.767
2019-01-18,10,43.3,43.3,-368.496
2019-01-18,11,48.7,48.7,-453.544
2019-01-18,12,49.15,49.15,-333.562
2019-01-18,13,68.5,68.5,175.5
2019-01-18,14,69.99,69.99,534.298
2019-01-18,15,49.7,49.7,-87.702
2019-01-18,16,73.68,73.68,376.374
2019-01-18,17,89.99,89.99,107.097
2019-01-18,18,49.1,49.1,-253.314
2019-01-18,19,50.05,50.05,-104.985
2019-01-18,20,50.05,50.05,-105.833
2019-01-18,21,81.95,81.95,12.673
2019-01-18,22,50.05,50.05,-140.93
2019-01-18,23,49.8,49.8,-297.615
2019-01-18,24,49.15,49.15,-490.806
2019-01-18,25,49.7,49.7,-350.095
2019-01-18,26,49.7,49.7,-272.264
2019-01-18,27,61.97958,61.97958,95.483
2019-01-18,28,62.27541,62.27541,66.233
2019-01-18,29,73.75,73.75,145.043
2019-01-18,30,49.8,49.8,-14.924
2019-01-18,31,49.22,49.22,-523.064
2019-01-18,32,49.7,49.7,-336.204
2019-01-18,33,49.8,49.8,-281.283
2019-01-18,34,49.7,49.7,-380.94
2019-01-18,35,49,49,-735.183
2019-01-18,36,49,49,-1003.458
2019-01-18,37,49.41,49.41,-516.14
2019-01-18,38,49.7,49.7,-343.29
2019-01-18,39,50,50,-163.286
2019-01-18,40,73.5,73.5,138.76
2019-01-18,41,73.5,73.5,119.621
2019-01-18,42,49.41,49.41,-203.879
2019-01-18,43,49.41,49.41,-294.645
2019-01-18,44,49.41,49.41,-174.169
2019-01-18,45,72.95,72.95,243.164
2019-01-18,46,49.8,49.8,-74.055
2019-01-18,47,71,71,390.439
2019-01-18,48,70.9,70.9,569.173
2019-01-19,1,70.5,70.5,188.379
2019-01-19,2,70.9,70.9,444.092
2019-01-19,3,70.5,70.5,320.734
2019-01-19,4,48.62,48.62,-175.184
2019-01-19,5,48.11,48.11,-185.732
2019-01-19,6,48.11,48.11,-116.997
2019-01-19,7,48.65,48.65,-26.207
2019-01-19,8,67.5,67.5,0.48
2019-01-19,9,68.04,68.04,96.448
2019-01-19,10,68.04,68.04,113.781
2019-01-19,11,58.28,58.28,268.029
2019-01-19,12,69.8,69.8,405.943
2019-01-19,13,70.5,70.5,517.814
2019-01-19,14,69.9,69.9,88.214
2019-01-19,15,48.8,48.8,-23.199
2019-01-19,16,62.34,62.34,62.825
2019-01-19,17,48.8,48.8,-201.716
2019-01-19,18,49.05,49.05,-148.871
2019-01-19,19,49,49,-367.999
2019-01-19,20,49.05,49.05,-259.959
2019-01-19,21,48.2667,48.2667,-265.495
2019-01-19,22,48.8,48.8,-230.917
2019-01-19,23,49.35,49.35,-100.222
2019-01-19,24,49.35,49.35,-69.34
2019-01-19,25,50,50,-0.331
2019-01-19,26,60,60,5.635
2019-01-19,27,94,94,39.6
2019-01-19,28,50,50,-6.296
2019-01-19,29,94.74976,94.74976,78.794
2019-01-19,30,94,94,21.408
2019-01-19,31,94.95,94.95,108.622
2019-01-19,32,94.75,94.75,77.881
2019-01-19,33,49.35,49.35,-125.51
2019-01-19,34,105.85,105.85,183.587
2019-01-19,35,120.9,120.9,533.361
2019-01-19,36,120.9,120.9,476.854
2019-01-19,37,107.9,107.9,195.411
2019-01-19,38,50.15,50.15,-63.292
2019-01-19,39,107.9,107.9,147.242
2019-01-19,40,50.15,50.15,-22.614
2019-01-19,41,94,94,138.863
2019-01-19,42,48.8,48.8,-162.923
2019-01-19,43,50.05,50.05,-63.253
2019-01-19,44,72.5,72.5,72.84
2019-01-19,45,72.5,72.5,1.393
2019-01-19,46,98,98,268.007
2019-01-19,47,49.01,49.01,-78.314
2019-01-19,48,48.81,48.81,-210.203
2019-01-20,1,48.81,48.81,-152.779
2019-01-20,2,70,70,81.74
2019-01-20,3,70.58,70.58,167.108
2019-01-20,4,70,70,28.783
2019-01-20,5,70,70,120.495
2019-01-20,6,70,70,79.8
2019-01-20,7,97,97,166.593
2019-01-20,8,70,70,31.2
2019-01-20,9,48.7,48.7,-52.125
2019-01-20,10,48.7,48.7,-44.325
2019-01-20,11,48.7,48.7,-63.069
2019-01-20,12,66.8,66.8,1.755
2019-01-20,13,71.95,71.95,162.341
2019-01-20,14,71.95,71.95,61.53
2019-01-20,15,71.95,71.95,80.726
2019-01-20,16,71.95,71.95,70.16
2019-01-20,17,48.8,48.8,-180.778
2019-01-20,18,74.5,74.5,202.79
2019-01-20,19,48.7,48.7,-171.043
2019-01-20,20,48.69,48.69,-129.458
2019-01-20,21,47.5,47.5,-266.168
2019-01-20,22,47.5,47.5,-531.485
2019-01-20,23,47.5,47.5,-781.954
2019-01-20,24,47.5,47.5,-798.709
2019-01-20,25,47.5,47.5,-810.037
2019-01-20,26,48,48,-740.267
2019-01-20,27,48,48,-861.292
2019-01-20,28,48,48,-759.545
2019-01-20,29,48,48,-713.024
2019-01-20,30,48,48,-609.538
2019-01-20,31,48,48,-684.848
2019-01-20,32,49,49,-360.025
2019-01-20,33,47.7,47.7,-524.795
2019-01-20,34,98,98,79.859
2019-01-20,35,140,140,599.679
2019-01-20,36,140,140,554.15
2019-01-20,37,97,97,186.494
2019-01-20,38,50,50,-11.512
2019-01-20,39,115,115,163.567
2019-01-20,40,82.5,82.5,57.551
2019-01-20,41,82.5,82.5,135.864
2019-01-20,42,49.5,49.5,-85.617
2019-01-20,43,79.5,79.5,129.901
2019-01-20,44,49.5,49.5,-76.455
2019-01-20,45,71.95,71.95,14.385
2019-01-20,46,48.1,48.1,-264.245
2019-01-20,47,47.5,47.5,-361.031
2019-01-20,48,48,48,-281.35
2019-01-21,1,47.8,47.8,-357.252
2019-01-21,2,48.89,48.89,-159.594
2019-01-21,3,69.75,69.75,62.199
2019-01-21,4,48.89,48.89,-54.149
2019-01-21,5,48.5,48.5,-163.577
2019-01-21,6,48.5,48.5,-302.742
2019-01-21,7,48.5,48.5,-315.033
2019-01-21,8,48.51,48.51,-194.569
2019-01-21,9,48.51,48.51,-176.884
2019-01-21,10,71.95,71.95,11.053
2019-01-21,11,71.95,71.95,33.832
2019-01-21,12,50,50,-64.728
2019-01-21,13,74.7,74.7,241.164
2019-01-21,14,74.7,74.7,125.26
2019-01-21,15,83,83,146.334
2019-01-21,16,82.2,82.2,62.013
2019-01-21,17,60,60,-5.302
2019-01-21,18,80.9,80.9,115.579
2019-01-21,19,74.9,74.9,54.969
2019-01-21,20,74.9,74.9,95.762
2019-01-21,21,29.8003,29.8003,19.289
2019-01-21,22,49.5,49.5,-132.735
2019-01-21,23,97,97,162.425
2019-01-21,24,44,44,-217.306
2019-01-21,25,49,49,-123.53
2019-01-21,26,0,0,-492.936
2019-01-21,27,49.2,49.2,-295.482
2019-01-21,28,49.1,49.1,-412.465
2019-01-21,29,71.83,71.83,27.951
2019-01-21,30,67.25,67.25,47.509
2019-01-21,31,68.01,68.01,116.058
2019-01-21,32,48,48,-11.695
2019-01-21,33,32.67,32.67,5.304
2019-01-21,34,60.97,60.97,57.082
2019-01-21,35,49.2,49.2,-317.782
2019-01-21,36,48.46,48.46,-856.54
2019-01-21,37,48,48,-892.507
2019-01-21,38,48.5,48.5,-617.526
2019-01-21,39,48.48,48.48,-618.547
2019-01-21,40,49.9,49.9,-52.869
2019-01-21,41,68.33013,68.33013,179.842
2019-01-21,42,50,50,-98.358
2019-01-21,43,63.66,63.66,228.358
2019-01-21,44,60.33,60.33,24.047
2019-01-21,45,65.06,65.06,273.639
2019-01-21,46,69,69,867.336
2019-01-21,47,69,69,1031.594
2019-01-21,48,68.5,68.5,502.266
2019-01-22,1,57.49,57.49,27.051
2019-01-22,2,57.49,57.49,3.003
2019-01-22,3,47.6,47.6,-196.774
2019-01-22,4,47.5,47.5,-243.489
2019-01-22,5,68.5,68.5,117.616
2019-01-22,6,68.5,68.5,159.537
2019-01-22,7,68.5,68.5,194.662
2019-01-22,8,68.5,68.5,244.036
2019-01-22,9,68.5,68.5,171.307
2019-01-22,10,70,70,498.59
2019-01-22,11,68.9,68.9,204.972
2019-01-22,12,47.2,47.2,-263.922
2019-01-22,13,48.44231,48.44231,-48.918
2019-01-22,14,47.81,47.81,-403.328
2019-01-22,15,48.44,48.44,-401.11
2019-01-22,16,50.06,50.06,-17.149
2019-01-22,17,49.9,49.9,-145.225
2019-01-22,18,54.06063,54.06063,4.557
2019-01-22,19,52.35038,52.35038,36.165
2019-01-22,20,52.35038,52.35038,56.839
2019-01-22,21,49.2,49.2,-227.85
2019-01-22,22,49.06,49.06,-161.817
2019-01-22,23,98,98,44.871
2019-01-22,24,100,100,420.918
2019-01-22,25,139,139,405.885
2019-01-22,26,96,96,281.45
2019-01-22,27,56.85128,56.85128,44.511
2019-01-22,28,50.14,50.14,-57.826
2019-01-22,29,96,96,365.58
2019-01-22,30,96,96,458.535
2019-01-22,31,89.59156,89.59156,362.913
2019-01-22,32,79.4,79.4,280.69
2019-01-22,33,78.9,78.9,139.55
2019-01-22,34,79.4,79.4,228.552
2019-01-22,35,86.9,86.9,152.126
2019-01-22,36,98,98,541.64
2019-01-22,37,99,99,564.399
2019-01-22,38,106,106,738.99
2019-01-22,39,85,85,120.593
2019-01-22,40,96,96,285.567
2019-01-22,41,84,84,241.108
2019-01-22,42,50.94,50.94,-91.111
2019-01-22,43,83.95,83.95,170.954
2019-01-22,44,50.1,50.1,-71.241
2019-01-22,45,47.7,47.7,-267.643
2019-01-22,46,47.7,47.7,-251.535
2019-01-22,47,98,98,126.434
2019-01-22,48,100,100,202.491
2019-01-23,1,115,115,120.552
2019-01-23,2,115,115,479.919
2019-01-23,3,78,78,206.317
2019-01-23,4,68.15,68.15,13.577
2019-01-23,5,47.61,47.61,-53.125
2019-01-23,6,47.5,47.5,-303.62
2019-01-23,7,47.5,47.5,-572.058
2019-01-23,8,46.65,46.65,-711.06
2019-01-23,9,47.5,47.5,-457.192
2019-01-23,10,48.05,48.05,-262.912
2019-01-23,11,61.49,61.49,56.775
2019-01-23,12,61.49,61.49,5.22
2019-01-23,13,86,86,289.116
2019-01-23,14,93.48,93.48,118.687
2019-01-23,15,95.25,95.25,279.527
2019-01-23,16,97.96,97.96,590.561
2019-01-23,17,118.48,118.48,160.232
2019-01-23,18,118.48,118.48,155.067
2019-01-23,19,118.48,118.48,157.174
2019-01-23,20,118.48,118.48,292.784
2019-01-23,21,128.48,128.48,494.733
2019-01-23,22,128.48,128.48,363.225
2019-01-23,23,100,100,302.153
2019-01-23,24,100,100,169.72
2019-01-23,25,100,100,153.476
2019-01-23,26,100,100,78.099
2019-01-23,27,49.5,49.5,-83.996
2019-01-23,28,51.31,51.31,-13.96
2019-01-23,29,120,120,33.95
2019-01-23,30,150,150,76.955
2019-01-23,31,51.2,51.2,-252.423
2019-01-23,32,60,60,44.047
2019-01-23,33,51,51,-241.11
2019-01-23,34,52.3,52.3,-284.665
2019-01-23,35,52.2,52.2,-386.254
2019-01-23,36,48.51,48.51,-247.973
2019-01-23,37,54,54,-62.558
2019-01-23,38,54,54,-46.337
2019-01-23,39,52.3,52.3,-44.522
2019-01-23,40,95,95,139.478
2019-01-23,41,88.5,88.5,346.878
2019-01-23,42,51.3,51.3,-162.282
2019-01-23,43,49.6,49.6,-132.62
2019-01-23,44,50.25,50.25,-25.867
2019-01-23,45,50.25,50.25,-58.176
2019-01-23,46,30,30,-529.128
2019-01-23,47,50.25,50.25,-24.399
2019-01-23,48,96,96,141.683
2019-01-24,1,69,69,195.049
2019-01-24,2,70,70,452.087
2019-01-24,3,69,69,196.889
2019-01-24,4,48.15,48.15,-37.3
2019-01-24,5,48,48,-267.929
2019-01-24,6,49.05,49.05,-162.725
2019-01-24,7,50.1,50.1,-47.625
2019-01-24,8,48,48,-236.616
2019-01-24,9,68.15,68.15,82.545
2019-01-24,10,67.65,67.65,33.239
2019-01-24,11,92.26,92.26,475.524
2019-01-24,12,91.56,91.56,267.498
2019-01-24,13,97,97,372.168
2019-01-24,14,90.16,90.16,131.345
2019-01-24,15,111.24,111.24,367.859
2019-01-24,16,122.9,122.9,823.057
2019-01-24,17,116,116,462.661
2019-01-24,18,113.9,113.9,383.63
2019-01-24,19,111.24,111.24,353.277
2019-01-24,20,140,140,789.944
2019-01-24,21,155,155,1222.321
2019-01-24,22,155,155,1047.533
2019-01-24,23,195,195,825.933
2019-01-24,24,135,135,570.197
2019-01-24,25,135,135,231.069
2019-01-24,26,150,150,123.228
2019-01-24,27,150,150,59.064
2019-01-24,28,53,53,-55.152
2019-01-24,29,60.1,60.1,-9.133
2019-01-24,30,30,30,-112.961
2019-01-24,31,52.1,52.1,-356.334
2019-01-24,32,53.55,53.55,-8.088
2019-01-24,33,52.5,52.5,-232
2019-01-24,34,137.1,137.1,26.208
2019-01-24,35,54.5,54.5,-158.828
2019-01-24,36,52.5,52.5,-156.626
2019-01-24,37,53,53,-14.804
2019-01-24,38,53,53,-57.168
2019-01-24,39,0,0,-167.788
2019-01-24,40,47.35,47.35,-71.502
2019-01-24,41,82.5,82.5,38.292
2019-01-24,42,49,49,-194.409
2019-01-24,43,48.51,48.51,-226.542
2019-01-24,44,48.5,48.5,-448.687
2019-01-24,45,48.5,48.5,-272.393
2019-01-24,46,48,48,-112.315
2019-01-24,47,46.05,46.05,-303.513
2019-01-24,48,47.32,47.32,-139.908
2019-01-25,1,10,10,-320.746
2019-01-25,2,10,10,-312.27
2019-01-25,3,46.55,46.55,-199.397
2019-01-25,4,46.05,46.05,-505.75
2019-01-25,5,67.5,67.5,94.761
2019-01-25,6,47.51,47.51,-74.214
2019-01-25,7,67.5,67.5,231.526
2019-01-25,8,47.74,47.74,-15.816
2019-01-25,9,58.9,58.9,370.481
2019-01-25,10,55.19,55.19,21.996
2019-01-25,11,62.9,62.9,36.371
2019-01-25,12,48.5,48.5,-17.666
2019-01-25,13,47.74,47.74,-291.559
2019-01-25,14,49.6,49.6,-373.081
2019-01-25,15,48.2,48.2,-713.031
2019-01-25,16,50,50,-321.714
2019-01-25,17,51.3,51.3,-218.219
2019-01-25,18,52,52,-158.342
2019-01-25,19,52,52,-155.787
2019-01-25,20,48.5,48.5,-434.044
2019-01-25,21,48.2,48.2,-579.052
2019-01-25,22,48.2,48.2,-586.817
2019-01-25,23,48.2,48.2,-310.799
2019-01-25,24,47.25,47.25,-365.978
2019-01-25,25,47.25,47.25,-301.322
2019-01-25,26,46.06,46.06,-680.305
2019-01-25,27,45.5,45.5,-756.617
2019-01-25,28,45.2,45.2,-972.929
2019-01-25,29,45.5,45.5,-806.879
2019-01-25,30,46.06,46.06,-744.707
2019-01-25,31,45.45,45.45,-759.769
2019-01-25,32,44.75,44.75,-372.093
2019-01-25,33,45.2,45.2,-508.461
2019-01-25,34,48.6,48.6,-10.043
2019-01-25,35,44.51,44.51,-413.289
2019-01-25,36,44.75,44.75,-259.214
2019-01-25,37,48.5,48.5,-115.265
2019-01-25,38,46.21,46.21,-464.234
2019-01-25,39,44.2,44.2,-865.454
2019-01-25,40,44.5,44.5,-518.028
2019-01-25,41,44.75,44.75,-627.39
2019-01-25,42,30,30,-946.282
2019-01-25,43,44.51,44.51,-268.793
2019-01-25,44,44.2,44.2,-380.669
2019-01-25,45,44.25,44.25,-370.842
2019-01-25,46,25,25,-451.086
2019-01-25,47,41.1,41.1,-844.476
2019-01-25,48,42,42,-366.053
2019-01-26,1,44.8,44.8,-157.224
2019-01-26,2,67.95,67.95,106.564
2019-01-26,3,46.01,46.01,-4.891
2019-01-26,4,45.38,45.38,-356.176
2019-01-26,5,50,50,-107.43
2019-01-26,6,40.31,40.31,-195.402
2019-01-26,7,36.55,36.55,-303.238
2019-01-26,8,39.5,39.5,-548.658
2019-01-26,9,25.19,25.19,-553.442
2019-01-26,10,28.86,28.86,-496.992
2019-01-26,11,43.18,43.18,-262.942
2019-01-26,12,42.36,42.36,-147.283
2019-01-26,13,68,68,226.275
2019-01-26,14,66.9,66.9,34.1
2019-01-26,15,43.5,43.5,-189.198
2019-01-26,16,49.35,49.35,-55.651
2019-01-26,17,75,75,62.363
2019-01-26,18,46,46,-20.433
2019-01-26,19,43.51,43.51,-377.763
2019-01-26,20,44.4,44.4,-329.354
2019-01-26,21,44.5,44.5,-467.497
2019-01-26,22,44.4,44.4,-606.767
2019-01-26,23,44.4,44.4,-537.301
2019-01-26,24,44.4,44.4,-473.593
2019-01-26,25,44.5,44.5,-349.683
2019-01-26,26,44.75,44.75,-300.888
2019-01-26,27,44.45,44.45,-409.46
2019-01-26,28,44,44,-432.469
2019-01-26,29,44.1,44.1,-449.683
2019-01-26,30,44.4,44.4,-183.87
2019-01-26,31,44.4,44.4,-385.079
2019-01-26,32,48,48,-81.264
2019-01-26,33,79,79,82.132
2019-01-26,34,79,79,220.411
2019-01-26,35,83,83,513.915
2019-01-26,36,83,83,599.056
2019-01-26,37,79,79,244.694
2019-01-26,38,50,50,-4.485
2019-01-26,39,78,78,37.615
2019-01-26,40,45.1,45.1,-25.822
2019-01-26,41,43,43,-147.575
2019-01-26,42,44.5,44.5,-14.919
2019-01-26,43,44,44,-95.202
2019-01-26,44,43.51,43.51,-213.594
2019-01-26,45,43,43,-398.44
2019-01-26,46,44,44,-23.814
2019-01-26,47,33.9,33.9,-79.297
2019-01-26,48,67.45,67.45,191.74
2019-01-27,1,50,50,-246.838
2019-01-27,2,67.45,67.45,54.346
2019-01-27,3,67.45,67.45,192.223
2019-01-27,4,23.84,23.84,-227.163
2019-01-27,5,17.78,17.78,-142.583
2019-01-27,6,15.68,15.68,-195.695
2019-01-27,7,67.45,67.45,69.347
2019-01-27,8,9.5,9.5,-416.426
2019-01-27,9,9.5,9.5,-363.701
2019-01-27,10,14.4,14.4,-414.261
2019-01-27,11,45,45,-636.791
2019-01-27,12,14.54,14.54,-599.421
2019-01-27,13,14,14,-180.47
2019-01-27,14,52,52,-79.021
2019-01-27,15,67.45,67.45,60.418
2019-01-27,16,44.82,44.82,-22.605
2019-01-27,17,67.5,67.5,135.294
2019-01-27,18,67.5,67.5,196.678
2019-01-27,19,67.5,67.5,190.966
2019-01-27,20,67.5,67.5,228.563
2019-01-27,21,42.5,42.5,-11.62
2019-01-27,22,20,20,-218.848
2019-01-27,23,20,20,-348.368
2019-01-27,24,44,44,-42.233
2019-01-27,25,67.5,67.5,276.787
2019-01-27,26,67.5,67.5,319.37
2019-01-27,27,68.5,68.5,546.51
2019-01-27,28,67.25,67.25,136.88
2019-01-27,29,66.33,66.33,81.982
2019-01-27,30,52.64,52.64,-86.033
2019-01-27,31,30,30,-211.893
2019-01-27,32,30,30,-501.308
2019-01-27,33,44,44,-566.351
2019-01-27,34,81.5,81.5,252.164
2019-01-27,35,83,83,377.979
2019-01-27,36,84,84,598.429
2019-01-27,37,83.5,83.5,491.497
2019-01-27,38,83,83,299.354
2019-01-27,39,83.5,83.5,362.943
2019-01-27,40,83.5,83.5,137.336
2019-01-27,41,84,84,248.03
2019-01-27,42,83.5,83.5,209.02
2019-01-27,43,95,95,434.939
2019-01-27,44,67.5,67.5,116.569
2019-01-27,45,45.95,45.95,-27.461
2019-01-27,46,67.5,67.5,72.167
2019-01-27,47,41.7,41.7,-77.089
2019-01-27,48,66.5,66.5,52.452
2019-01-28,1,66.5,66.5,23.284
2019-01-28,2,49.29,49.29,-91.02
2019-01-28,3,66.45,66.45,133.83
2019-01-28,4,66.45,66.45,65.983
2019-01-28,5,44,44,-97.009
2019-01-28,6,66.35,66.35,12.877
2019-01-28,7,66.35,66.35,139.665
2019-01-28,8,66.35,66.35,4.078
2019-01-28,9,66.35,66.35,44.312
2019-01-28,10,44,44,-237.9
2019-01-28,11,44,44,-222.393
2019-01-28,12,48.49,48.49,-13.579
2019-01-28,13,81,81,252.941
2019-01-28,14,71.95,71.95,120.975
2019-01-28,15,140,140,460.84
2019-01-28,16,100,100,696.351
2019-01-28,17,99,99,672.923
2019-01-28,18,90,90,86.57
2019-01-28,19,90,90,25.772
2019-01-28,20,42.95,42.95,-483.816
2019-01-28,21,44.7,44.7,-701.568
2019-01-28,22,42.95,42.95,-799.982
2019-01-28,23,42.95,42.95,-696.476
2019-01-28,24,45.2,45.2,-701.872
2019-01-28,25,45.21,45.21,-506.651
2019-01-28,26,45.21,45.21,-534.422
2019-01-28,27,45.2,45.2,-570.238
2019-01-28,28,42.95,42.95,-425.904
2019-01-28,29,42.95,42.95,-211.855
2019-01-28,30,46.55,46.55,-103.737
2019-01-28,31,83.95,83.95,103.868
2019-01-28,32,84.9,84.9,87.383
2019-01-28,33,44.71,44.71,-163.672
2019-01-28,34,44.8,44.8,-475.606
2019-01-28,35,116.9,116.9,181.197
2019-01-28,36,134.88,134.88,484.837
2019-01-28,37,134.88,134.88,868.04
2019-01-28,38,132.8988,132.8988,847.529
2019-01-28,39,130.9,130.9,342.946
2019-01-28,40,50,50,-38.61
2019-01-28,41,83,83,121.062
2019-01-28,42,49,49,-28.012
2019-01-28,43,80,80,497.844
2019-01-28,44,72,72,415.992
2019-01-28,45,98,98,416.768
2019-01-28,46,48.6,48.6,-47.342
2019-01-28,47,74,74,198.359
2019-01-28,48,74,74,231.668
2019-01-29,1,68,68,175.616
2019-01-29,2,68,68,176.653
2019-01-29,3,45.5,45.5,-27.063
2019-01-29,4,48.6,48.6,-194.871
2019-01-29,5,66.3,66.3,42.437
2019-01-29,6,66.5,66.5,186.481
2019-01-29,7,66.4,66.4,70.124
2019-01-29,8,66.3,66.3,47.617
2019-01-29,9,45.06,45.06,-208.965
2019-01-29,10,44.8,44.8,-187.831
2019-01-29,11,44.8,44.8,-264.168
2019-01-29,12,40.95,40.95,-488.502
2019-01-29,13,48.6,48.6,-43.273
2019-01-29,14,45.21,45.21,-438.773
2019-01-29,15,43.55,43.55,-602.193
2019-01-29,16,48.6,48.6,-6.141
2019-01-29,17,48.6,48.6,-69.683
2019-01-29,18,70.5,70.5,0.021
2019-01-29,19,98,98,180.958
2019-01-29,20,98,98,249.633
2019-01-29,21,97,97,180.5
2019-01-29,22,90,90,6.625
2019-01-29,23,48.53558,48.53558,-294.481
2019-01-29,24,48.9,48.9,-103.171
2019-01-29,25,49.05,49.05,-57.552
2019-01-29,26,53.07305,53.07305,31.266
2019-01-29,27,89.85,89.85,134.578
2019-01-29,28,82,82,163.054
2019-01-29,29,89.85,89.85,282.891
2019-01-29,30,82,82,129.816
2019-01-29,31,49.05,49.05,-6.072
